time,seconds_elapsed,z,y,x
1718607540172519700,119.92951977539063,74.69999694824219,-32.64374923706055,-28.78125
1718607540222681000,119.97968115234374,73.6312484741211,-32.64374923706055,-29.962499618530273
1718607540272824800,120.02982495117188,73.14374542236328,-32.96249771118164,-31.649999618530273
1718607540322971100,120.07997119140624,72.35624694824219,-32.96249771118164,-32.849998474121094
1718607540373091800,120.130091796875,71.3062515258789,-33.65625,-33.375
1718607540423245800,120.18024584960938,70.57499694824219,-34.162498474121094,-33.26250076293945
1718607540473383400,120.23038354492188,70.40625,-34.38750076293945,-34.04999923706055
1718607540523516400,120.28051635742187,69.3375015258789,-34.23749923706055,-34.912498474121094
1718607540573651200,120.33065112304688,67.8375015258789,-34.66875076293945,-35.39999771118164
1718607540623810600,120.380810546875,66.3375015258789,-34.818748474121094,-35.39999771118164
1718607540673962500,120.43096240234375,65.2874984741211,-34.95000076293945,-35.39999771118164
1718607540724104700,120.48110473632812,64.6875,-35.25,-35.73749923706055
1718607540774223000,120.53122314453125,63.1875,-36.11249923706055,-36.5625
1718607540824398600,120.58139868164062,61.23749923706055,-36.599998474121094,-37.349998474121094
1718607540874537500,120.63153735351563,59.71875,-36.412498474121094,-37.912498474121094
1718607540924654800,120.68165478515625,58.21875,-36.86249923706055,-38.39999771118164
1718607540974797000,120.73179711914062,56.4375,-37.125,-38.25
1718607541024961500,120.78196142578125,55.38749694824219,-37.21875,-37.95000076293945
1718607541075094800,120.8320947265625,54.48749923706055,-37.14374923706055,-38.23125076293945
1718607541125232000,120.88223217773438,52.79999923706055,-36.45000076293945,-38.90625
1718607541175335000,120.9323349609375,51.73124694824219,-36.318748474121094,-39.9375
1718607541225495600,120.98249560546876,50.08124923706055,-36.84375,-39.974998474121094
1718607541275635000,121.03263500976563,48.45000076293945,-36.86249923706055,-39.95624923706055
1718607541325774000,121.08277416992188,48.11249923706055,-36.82500076293945,-40.70624923706055
1718607541375884000,121.13288403320313,47.51250076293945,-36.974998474121094,-41.006248474121094
1718607541426047700,121.1830478515625,46.443748474121094,-36.65625,-41.41875076293945
1718607541476188200,121.23318823242188,45.86249923706055,-36.48749923706055,-41.099998474121094
1718607541526319600,121.28331958007813,45.28125,-36.67499923706055,-40.349998474121094
1718607541576450800,121.33345092773438,43.631248474121094,-36.46875,-40.61249923706055
1718607541626599200,121.38359912109375,42.11249923706055,-36.11249923706055,-40.85625076293945
1718607541676737000,121.43373706054687,41.83124923706055,-36.20624923706055,-40.40625
1718607541726857500,121.483857421875,41.68124771118164,-36.20624923706055,-40.40625
1718607541777024000,121.53402392578126,41.21249771118164,-35.86874771118164,-40.818748474121094
1718607541827167200,121.58416723632813,40.29375076293945,-35.662498474121094,-41.25
1718607541877320700,121.63432080078125,39.95624923706055,-35.381248474121094,-42.11249923706055
1718607541927453000,121.68445288085937,39.05624771118164,-35.568748474121094,-42.58124923706055
1718607541977625000,121.734625,38.17499923706055,-35.92499923706055,-42.29999923706055
1718607542027763700,121.784763671875,38.474998474121094,-35.625,-41.83124923706055
1718607542077913000,121.8349130859375,38.77499771118164,-35.625,-41.98125076293945
1718607542128043500,121.88504345703124,38.02499771118164,-35.49374771118164,-41.8125
1718607542178208800,121.93520874023437,37.27499771118164,-35.45624923706055,-41.49374771118164
1718607542228358400,121.9853583984375,37.14374923706055,-35.96249771118164,-41.39999771118164
1718607542278491400,122.03549145507813,36.71249771118164,-36.05624771118164,-40.95000076293945
1718607542328649700,122.08564965820312,36.412498474121094,-35.474998474121094,-40.27499771118164
1718607542378839000,122.13583911132812,35.943748474121094,-34.61249923706055,-40.631248474121094
1718607542428983300,122.1859833984375,35.943748474121094,-35.02499771118164,-40.83749771118164
1718607542479093500,122.23609350585937,36.5625,-35.0625,-40.08749771118164
1718607542529236200,122.286236328125,35.943748474121094,-34.125,-39.67499923706055
1718607542579391200,122.33639111328125,36.26250076293945,-34.256248474121094,-39.693748474121094
1718607542629525000,122.38652490234375,35.83124923706055,-34.46249771118164,-39.26250076293945
1718607542679654100,122.43665405273437,35.0625,-34.27499771118164,-39.67499923706055
1718607542729757200,122.48675708007812,35.34375,-34.27499771118164,-39.84375
1718607542779919000,122.53691918945313,35.23125076293945,-34.3125,-38.943748474121094
1718607542830058200,122.58705834960938,34.5,-34.912498474121094,-38.53125
1718607542880167200,122.63716723632812,34.51874923706055,-35.13750076293945,-38.25
1718607542930313700,122.68731372070313,34.5,-34.38750076293945,-38.32500076293945
1718607542980477000,122.73747680664063,34.18124771118164,-34.162498474121094,-38.60625076293945
1718607543030619000,122.78761889648437,34.349998474121094,-34.66875076293945,-38.662498474121094
1718607543080737800,122.83773779296875,34.5,-34.61249923706055,-38.04375076293945
1718607543130892000,122.88789208984375,34.349998474121094,-34.068748474121094,-37.6875
1718607543181025800,122.93802587890625,34.36874771118164,-34.162498474121094,-37.40625
1718607543231180000,122.98817993164063,33.9375,-34.76250076293945,-37.01250076293945
1718607543281311200,123.03831127929688,33.95624923706055,-34.42499923706055,-36.375
1718607543331487200,123.0884873046875,33.787498474121094,-33.76874923706055,-36.14999771118164
1718607543381650000,123.13864990234374,33.65625,-34.443748474121094,-36.52499771118164
1718607543431792000,123.18879223632813,33.82500076293945,-35.193748474121094,-36.29999923706055
1718607543481905200,123.2389052734375,33.67499923706055,-34.79999923706055,-36.09375
